"System status CNF 000800003230 2680 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000520617512 0020 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800003616 3720 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800001385 0430 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Time collision 09:30 - 09:36 with 09:30 - 10:00),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"Order 800002787 is already being processed by E0026991),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"System status CNF 000800003472 1280 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800003472 0920 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Order 800001528 is already being processed by BATCH_IT_PS),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"Order 800002562 is already being processed by E0026728),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"System status CNF 000800003255 0030 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Time collision 07:34 - 07:35 with 07:34 - 07:35),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"Time collision 08:30 - 09:30 with 08:30 - 09:30),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"System status CNF 000800003186 1890 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Time collision 14:00 - 15:30 with 11:00 - 02:00),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"System status CNF 000800003335 0880 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Order 800003187 is already being processed by E0021552),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"Time collision 10:45 - 11:15 with 10:45 - 11:15),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"Order 800002562 is already being processed by E0026424),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"System status CNF 000800000301 0140 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800000301 4331 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800000301 4411 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800002324 2750 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800004684 0650 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Time collision 07:30 - 24:00 with 07:30 - 14:30),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"System status CNF 000800004441 5048 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Order 800003149 is already being processed by E0026266),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"Time collision 12:45 - 13:15 with 12:45 - 13:15),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"Order 800005144 is already being processed by E0027477),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"System status CNF 000520599549 0020 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"A confirmation function can only be executed in dialog mode),  |",No authorization to update Activity Confirmation for milestones
"Network 000800003149 is already being processed by E0026266 ZPS_CN25),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"System status CNF 000800003149 3090 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Order 800002854 is already being processed by E0026728),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"Network 000800002859 is already being processed by E0027183 ZPS_CN25),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"Order 800000299 is already being processed by E0028401),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"Network 000800002561 is already being processed by E0027275 ZPS_CN25),  |","The Network * is opened in SAP ECC Desktop Application by *(**Name).
Please wait for some time or inform the staff ** to close the transaction."
"System status CNF 000800004521 5130 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800003737 0530 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"System status CNF 000800004442 1470 is active),  |",The Activity * of Network * has been already confirmed 100%. Please discard the activity and synchroniza again.
"Time collision 09:45 - 10:45 with 09:45 - 10:45),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
"Time collision 10:00 - 10:45 with 10:00 - 10:45),  |","The Activity Confirmation along CATS entry is overlapping with the already entered CATS Entry for the time *.
Please review your CATS entries in the CATS Timesheet screen and cross check with the Activity Confirmation."
Notification 300711120 locked by E0023878,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
Order 550086816 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Status of order 1000503378 does not allow changes,Work Order * is already in Closed Status in SAP ECC System. Please discard this order and synchronize again.
User status E0006 is not allowed (OR000550087354),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
"The context with the session id [session-316] scope type [null] is currently used in thread Thread-120915 [0x1e222].Current thread is SAPWM_PSker 10212 Thread [0xcb3].),  |",Issue due to Network Disruption. Please try to synchronize again
Notification 000300711327 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 300711301 locked by E0013718,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
"The context with the session id [session-488] scope type [null] is currently used in thread Thread-343650 [0x55db4].Current thread is SAPWM_PSker 10212 Thread [0xcb3].),  |",Issue due to Network Disruption. Please try to synchronize again
Order 550074715 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
You are not authorized for Create Document with document type ZM1,"You are not authorized to upload documents with document type *. Please discard the document attached and upload the document with the type that you are authorized. If the entered document type is correct, pleae contact your coordinator to get acccess for the particular DMS Document type."
Order 550088081 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550082616),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
User status E0004 is not allowed (OR000550083361),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
User status E0004 is not allowed (OR000550075711),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 1000498484 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550087423),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
User status E0004 is not allowed (OR000550088066),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 1000510575 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550079327),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Notification 000300716729 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Status of order 1000512921 does not allow changes,Work Order * is already in Closed Status in SAP ECC System. Please discard this order and synchronize again.
Notification 000300717260 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 300717094 locked by E0013725,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
Notification 000300716979 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
"Problem in BAPI Create (ZPM_FM_WCLR_MGMNT):The context with the session id [session-286] scope type [null] is currently used in thread Thread-229991 [0x390b6].Current thread is SAPWM_PSker 11044 Thread [0xa8bc].),  |",Issue due to Network Disruption. Please try to synchronize again
Notification 300714686 locked by E0013719,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
Notification 000300717094 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Order 1000499977 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550078946),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 1000496640 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 1000496647 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550082643),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Notification 300707287 locked by E0023990,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
Notification 300707054 locked by E0023990,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
"The context with the session id [session-856] scope type [null] is currently used in thread Thread-457002 [0x72265].Current thread is SAPWM_PSker 1964 Thread [0xb70].),  |",Issue due to Network Disruption. Please try to synchronize again
Status of order 1000512092 does not allow changes,Work Order * is already in Closed Status in SAP ECC System. Please discard this order and synchronize again.
Order 550088383 is currently being processed .,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 550088513 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 1000500582 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 000300703802 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
"The context with the session id [session-213] scope type [null] is currently used in thread Thread-391255 [0x636aa].Current thread is SAPWM_PSker 4504 Thread [0x2584].),  |",Issue due to Network Disruption. Please try to synchronize again
Order 550082192 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 000300715498 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
User status E0004 is not allowed (OR000550087686),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
User status E0004 is not allowed (OR000550087689),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 1000496640 is currently being processed .,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 550087096 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 000300715530 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
"The context with the session id [session-649] scope type [null] is currently used in thread Thread-247346 [0x3e89c].Current thread is SAPWM_PSker 5812 Thread [0x3e8f2].),  |",Issue due to Network Disruption. Please try to synchronize again
User status E0004 is not allowed (OR000550088173),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 1000498797 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 1000497356 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 000300714356 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
User status E0004 is not allowed (OR000550087426),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 550085366 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 550086420 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Order 550087877 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 300704269 locked by E0013719,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
User status E0004 is not allowed (OR000550083839),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Notification 000300705861 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Order 550087858 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 000300710227 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Order 550083914 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550087544),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Notification 000300716146 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Order 550085264 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Notification 000300710868 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 300711389 locked by E0022085,"Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
Order 1000511178 is locked and cannot be changed,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
User status E0004 is not allowed (OR000550087194),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
User status E0004 is not allowed (OR000550087428),"The user status * is not allowd for the work order *.
Please discard the order and synchronize again"
Order 550083623 is currently being processed .,"Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
Status D804 is not allowed (QNF 300710227),"The user status * is not allowd for the Notification *.
Please discard the Notification and synchronize again"
Notification 000300714398 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
"Error when opening an RFC connection (CPIC-CALL: 'ThSAPOCMINIT', communication rc: CM_RESOURCE_FAILURE_RETRY (cmRc=27), taskhandler rc: CONN_EXCEEDED (thRc=230)), No f). |",Issue due to the network disruption. Please try to synchronize again.
"Notification 420236566 locked by E0028116),  |","Notification * is currently opened in SAP ECC System and is locked by *(**Name). Please try to synchronize after some time.
In case of emergency, please inform  *(**Name) to remove the lock."
"Error while checking in and storing: 20-08-10_GE-UES-CANLGRDN-EPE-1155 - GE MEP-FPS Eng),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"The context with the session id [session-909] scope type [null] is currently used in thread Thread-672883 [0xa7e5a].Current thread is SAPWM_PSker 2536 Thread [0xa80c6].),  |",Issue due to Network Disruption. Please try to synchronize again
"For input string: ),  |",Issue due to the network disruption. Please try to synchronize again.
"Notification 000420190188 is not locked),  |","Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
"Problem in BAPI Create (ZPS_FM_ACTIVITIES_GET): The context with the session id [session-431] scope type [null] is currently used in thread Thread-227912 [0x388cd].Current thread is SAPWM_PSker 8404 Thread [0x38acc].),  |",Issue due to the network disruption. Please try to synchronize again.
"Notification 000420236209 is not locked),  |","Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
"Error while checking in and storing: closeout81762.pdf),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Error while checking in and storing: closeout81763.pdf),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Error while checking in and storing: closeout81764.pdf),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"You are not authorized for Create Document with document type Z64), Document  does not exist |","You are not authorized to upload documents with document type *. Please discard the document attached and upload the document with the type that you are authorized. If the entered document type is correct, pleae contact your coordinator to get acccess for the particular DMS Document type."
"Error while checking in and storing: Jafza 01 07 2020.xlsx),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"You are not authorized for Create Document with document type Z60), Document  does not exist |","You are not authorized to upload documents with document type *. Please discard the document attached and upload the document with the type that you are authorized. If the entered document type is correct, pleae contact your coordinator to get acccess for the particular DMS Document type."
"Order 520573426 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520606322 is locked and cannot be changed), Order 520606322 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Status of order 520585162 does not allow changes), Error  during processing of BAPI methods |",Work Order * is already in Closed Status in SAP ECC System. Please discard this order and synchronize again.
"Error while checking in and storing: SEEF  Substation General Checklist_Standard.docx),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Error while checking in and storing: SHKMBZRD FPS.docx),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Order 520559949 is locked and cannot be changed), Order 520559949 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520607524 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520564581 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520598655 is locked and cannot be changed), Order 520598655 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Error while checking in and storing: townsquare.doc),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Order 520583165 is locked and cannot be changed), Order 520583165 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520621704 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520491788 is locked and cannot be changed), Order 520491788 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Error while checking in and storing: GSTA Visual Inspection of Hydraulic mechanism 1400),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Order 520620163 is locked and cannot be changed), Order 520620163 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520604881 is locked and cannot be changed), Order 520604881 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520580789 is locked and cannot be changed), Order 520580789 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520599473 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"00000000000000000001 confirmations are incorrect. For details see parameter DETAIL_RETURN), Order 520564571 is already being processed by E0027194 |","Work Order * is currently opened in SAP ECC System and is locked *(**Name). Please try to synchronize after some time.
In case of emergency, please inform *(**Name) to remove the lock."
"Status of order 520606331 does not allow changes), Error  during processing of BAPI methods |",Work Order * is already in Closed Status in SAP ECC System. Please discard this order and synchronize again.
"Status of order 520592149 does not allow changes), Error  during processing of BAPI methods |",Work Order * is already in Closed Status in SAP ECC System. Please discard this order and synchronize again.
"Problem in BAPI Create (/SYCLO/CORE_MDW_USR_OBJ_DEL): The context with the session id [session-351] scope type [null] is currently used in thread Thread-334473 [0x52a67].Current thread is SAPWMker 11528 Thread [0x8239].),  |",Issue due to Network Disruption. Please try to synchronize again
"The context with the session id [session-969] scope type [null] is currently used in thread Thread-394916 [0x62db5].Current thread is SAPWMker 11728 Thread [0x43475].),  |",Issue due to Network Disruption. Please try to synchronize again
"Order 520614067 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520577812 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520612662 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520545095 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Error while checking in and storing: IMG-20200906-WA0011.jpg),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Order 520446358 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520619824 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"The context with the session id [session-10] scope type [null] is currently used in thread Thread-2999 [0xe4e].Current thread is SAPWMker 1504 Thread [0xdff].),  |",Issue due to Network Disruption. Please try to synchronize again
"Order 520594865 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520593510 is currently being processed .),  |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520559935 is locked and cannot be changed), Order 520559935 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520606293 is locked and cannot be changed), Order 520606293 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520569266 is locked and cannot be changed), Order 520569266 is locked and cannot be changed |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Error while checking in and storing: Substation check report  BRHA 6th August 2020    .),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"The context with the session id [session-1959] scope type [null] is currently used in thread Thread-292018 [0x487c9].Current thread is SAPWMker 2608 Thread [0x5f1a].),  |",Issue due to Network Disruption. Please try to synchronize again
"Order 520606428 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Error while checking in and storing: NAJMA ZONE 17 08 2020 AN DANISH PAUL.xlsx),  |","The document named * is moved from its location after being attached to the work order.
Clear the document and upload again from the correct location and sychronizing."
"Order 520596062 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520599185 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520596054 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520606160 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"Order 520615068 is currently being processed .), BAPI call must have a SAVE or DIALOG method |","Work Order * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform your coordinator to remove the lock."
"The context with the session id [session-295] scope type [null] is currently used in thread Thread-229298 [0x39ec0].Current thread is SAPWMker 3940 Thread [0x3e9].),  |",Issue due to Network Disruption. Please try to synchronize again
